"menu_id","menu_page_id","name","sponsor","event","venue","place","physical_description","occasion","notes","call_number","date","location","currency","currency_symbol","status","page_count","dish_count"
25523,41222,"","FRAUNCES' TAVERN","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS;7 X 9.25;","","PRICED MENU AND WINE LIST; ILLUSTRATION AND HISTORY OF BUILDING;","1907-882","1907-10-15","FRAUNCES TAVERN","DOLLARS","$","COMPLETE",4,322
25523,41223,"","FRAUNCES' TAVERN","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS;7 X 9.25;","","PRICED MENU AND WINE LIST; ILLUSTRATION AND HISTORY OF BUILDING;","1907-882","1907-10-15","FRAUNCES TAVERN","DOLLARS","$","COMPLETE",4,322
25523,41224,"","FRAUNCES' TAVERN","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS;7 X 9.25;","","PRICED MENU AND WINE LIST; ILLUSTRATION AND HISTORY OF BUILDING;","1907-882","1907-10-15","FRAUNCES TAVERN","DOLLARS","$","COMPLETE",4,322
25523,41225,"","FRAUNCES' TAVERN","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS;7 X 9.25;","","PRICED MENU AND WINE LIST; ILLUSTRATION AND HISTORY OF BUILDING;","1907-882","1907-10-15","FRAUNCES TAVERN","DOLLARS","$","COMPLETE",4,322
25529,41245,"","THE WALDORF","DINNER","COMMERCIAL","NYC","CARD; 6 X 8.5;","","PRICED MENU; FRENCH ON ONE SIDE, ENGLISH ON THE OTHER;","1896-090","1896-04-23","THE WALDORF","DOLLARS","$","COMPLETE",2,307
25529,41244,"","THE WALDORF","DINNER","COMMERCIAL","NYC","CARD; 6 X 8.5;","","PRICED MENU; FRENCH ON ONE SIDE, ENGLISH ON THE OTHER;","1896-090","1896-04-23","THE WALDORF","DOLLARS","$","COMPLETE",2,307
25536,41266,"","HOTEL MAJESTIC","DINNER","COMMERCIAL","NEW YORK NY","BROADSIDE; 6.0X11.0;","","A LA CARTE PRICED MENU","1900-587","1900-01-29","HOTEL MAJESTIC","DOLLARS","$","COMPLETE",2,173
25536,41265,"","HOTEL MAJESTIC","DINNER","COMMERCIAL","NEW YORK NY","BROADSIDE; 6.0X11.0;","","A LA CARTE PRICED MENU","1900-587","1900-01-29","HOTEL MAJESTIC","DOLLARS","$","COMPLETE",2,173
25568,41377,"","U.S.M.S.","DINNER","NAV","ST LOUIS","CARD; ILLUS; COL; 4X6;","","FLAG AT TOP; PRICED WINE LIST ON BACK;","1901-534","1901-03-02","USMS","DOLLARS","$","COMPLETE",2,87
25568,41378,"","U.S.M.S.","DINNER","NAV","ST LOUIS","CARD; ILLUS; COL; 4X6;","","FLAG AT TOP; PRICED WINE LIST ON BACK;","1901-534","1901-03-02","USMS","DOLLARS","$","COMPLETE",2,87
25603,41521,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; 5X8;","","MENU IN FRENCH AND ENGLISH;","1905-503","1905-06-22","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,153
25603,41520,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; 5X8;","","MENU IN FRENCH AND ENGLISH;","1905-503","1905-06-22","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,153
25696,41893,"","SANITARIUM HOTEL","DINNER","COMMERCIAL","BANFFMAINE","FOLDER; ILL; COL; 5X7.5;","DAILY","PRICED WINE LIST; PRINTED FORM WITH ROOM FOR HANDWRITTEN DATE AND MENU ITEMS; MEAL HOURS LISTED;","1893-109","1893-10-04","SANITARIUM HOTEL","DOLLARS","$","COMPLETE",4,55
25696,41894,"","SANITARIUM HOTEL","DINNER","COMMERCIAL","BANFFMAINE","FOLDER; ILL; COL; 5X7.5;","DAILY","PRICED WINE LIST; PRINTED FORM WITH ROOM FOR HANDWRITTEN DATE AND MENU ITEMS; MEAL HOURS LISTED;","1893-109","1893-10-04","SANITARIUM HOTEL","DOLLARS","$","COMPLETE",4,55
25696,41892,"","SANITARIUM HOTEL","DINNER","COMMERCIAL","BANFFMAINE","FOLDER; ILL; COL; 5X7.5;","DAILY","PRICED WINE LIST; PRINTED FORM WITH ROOM FOR HANDWRITTEN DATE AND MENU ITEMS; MEAL HOURS LISTED;","1893-109","1893-10-04","SANITARIUM HOTEL","DOLLARS","$","COMPLETE",4,55
25696,41895,"","SANITARIUM HOTEL","DINNER","COMMERCIAL","BANFFMAINE","FOLDER; ILL; COL; 5X7.5;","DAILY","PRICED WINE LIST; PRINTED FORM WITH ROOM FOR HANDWRITTEN DATE AND MENU ITEMS; MEAL HOURS LISTED;","1893-109","1893-10-04","SANITARIUM HOTEL","DOLLARS","$","COMPLETE",4,55
25725,41994,"","HOTEL KNICKERBOCKER","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS; COL; 8.25X11.25;","","PRICED MENU; FRONT LAVISHLY ILLUSTRATED WITH COLONIAL-ERA COUPLE DINING;","1907-092","1907-01-16","HOTEL KNICKERBOCKER","DOLLARS","$","COMPLETE",4,176
25725,41995,"","HOTEL KNICKERBOCKER","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS; COL; 8.25X11.25;","","PRICED MENU; FRONT LAVISHLY ILLUSTRATED WITH COLONIAL-ERA COUPLE DINING;","1907-092","1907-01-16","HOTEL KNICKERBOCKER","DOLLARS","$","COMPLETE",4,176
25725,41996,"","HOTEL KNICKERBOCKER","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS; COL; 8.25X11.25;","","PRICED MENU; FRONT LAVISHLY ILLUSTRATED WITH COLONIAL-ERA COUPLE DINING;","1907-092","1907-01-16","HOTEL KNICKERBOCKER","DOLLARS","$","COMPLETE",4,176
25725,41997,"","HOTEL KNICKERBOCKER","DINNER","COMMERCIAL","NEW YORK CITY","FOLDER; ILLUS; COL; 8.25X11.25;","","PRICED MENU; FRONT LAVISHLY ILLUSTRATED WITH COLONIAL-ERA COUPLE DINING;","1907-092","1907-01-16","HOTEL KNICKERBOCKER","DOLLARS","$","COMPLETE",4,176
25768,42154,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","","BROADSHEET;5X8;","DAILY","PRICES INCLUDED; MENU IN ENGLISH ON ONE SIDE & FRENCH ON REVERSE SIDE;","1906-132","1906-02-05","STREGIS HOTEL","DOLLARS","$","COMPLETE",2,176
25768,42155,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","","BROADSHEET;5X8;","DAILY","PRICES INCLUDED; MENU IN ENGLISH ON ONE SIDE & FRENCH ON REVERSE SIDE;","1906-132","1906-02-05","STREGIS HOTEL","DOLLARS","$","COMPLETE",2,176
25776,42180,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; 5X8;","","MENU PRINTED IN ENGLISH AND IN FRENCH;","1905-466","1905-06-15","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,157
25776,42179,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; 5X8;","","MENU PRINTED IN ENGLISH AND IN FRENCH;","1905-466","1905-06-15","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,157
25823,42327,"","CAFE BRAUER","DINNER","COMMERCIAL","229 STATE STREET CHICAGO IL","FOLDER; 3.75 X 10.5;","","PRICED MENU;","1900-696","1900-02-02","CAFE BRAUER","DOLLARS","$","COMPLETE",4,181
25823,42325,"","CAFE BRAUER","DINNER","COMMERCIAL","229 STATE STREET CHICAGO IL","FOLDER; 3.75 X 10.5;","","PRICED MENU;","1900-696","1900-02-02","CAFE BRAUER","DOLLARS","$","COMPLETE",4,181
25823,42326,"","CAFE BRAUER","DINNER","COMMERCIAL","229 STATE STREET CHICAGO IL","FOLDER; 3.75 X 10.5;","","PRICED MENU;","1900-696","1900-02-02","CAFE BRAUER","DOLLARS","$","COMPLETE",4,181
25823,42324,"","CAFE BRAUER","DINNER","COMMERCIAL","229 STATE STREET CHICAGO IL","FOLDER; 3.75 X 10.5;","","PRICED MENU;","1900-696","1900-02-02","CAFE BRAUER","DOLLARS","$","COMPLETE",4,181
25835,42367,"","FIFTH AVENUE HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; ILLUS; 5X8;","","","1905-761","1905-10-18","FIFTH AVENUE HOTEL","DOLLARS","$","COMPLETE",2,76
25835,42366,"","FIFTH AVENUE HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; ILLUS; 5X8;","","","1905-761","1905-10-18","FIFTH AVENUE HOTEL","DOLLARS","$","COMPLETE",2,76
25846,42428,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-215","1906-02-21","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,175
25846,42427,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-215","1906-02-21","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,175
25920,42722,"","PLAZA","DINNER","COMMERCIAL","NEW YORKNY","CARD;ILL;6.5X7;","DAILY","PRICED MENU;NOTE THAT THE DRINKING WATER IS VAPORIZED AND FROZEN ON THE PREMISES AND CERTIFIED TO AS TO PURITY BY PROF.CHAS.F.CHANDLER;","1897-101","1897-03-31","PLAZA","DOLLARS","$","COMPLETE",2,140
25920,42721,"","PLAZA","DINNER","COMMERCIAL","NEW YORKNY","CARD;ILL;6.5X7;","DAILY","PRICED MENU;NOTE THAT THE DRINKING WATER IS VAPORIZED AND FROZEN ON THE PREMISES AND CERTIFIED TO AS TO PURITY BY PROF.CHAS.F.CHANDLER;","1897-101","1897-03-31","PLAZA","DOLLARS","$","COMPLETE",2,140
25923,42731,"","ORPHEUS MASQUERADE","DINNER","COMMERCIAL","BUFFALO NY","FOLDER; COL; ILLUS; 4.75 X 6.5;","","PRICED MENU; BUFF STOCK; ILLUSTRATION OF JESTER;","1907-171","1907-02-04","ORPHEUS MASQUERADE","DOLLARS","$","COMPLETE",4,43
25923,42732,"","ORPHEUS MASQUERADE","DINNER","COMMERCIAL","BUFFALO NY","FOLDER; COL; ILLUS; 4.75 X 6.5;","","PRICED MENU; BUFF STOCK; ILLUSTRATION OF JESTER;","1907-171","1907-02-04","ORPHEUS MASQUERADE","DOLLARS","$","COMPLETE",4,43
25923,42729,"","ORPHEUS MASQUERADE","DINNER","COMMERCIAL","BUFFALO NY","FOLDER; COL; ILLUS; 4.75 X 6.5;","","PRICED MENU; BUFF STOCK; ILLUSTRATION OF JESTER;","1907-171","1907-02-04","ORPHEUS MASQUERADE","DOLLARS","$","COMPLETE",4,43
25923,42730,"","ORPHEUS MASQUERADE","DINNER","COMMERCIAL","BUFFALO NY","FOLDER; COL; ILLUS; 4.75 X 6.5;","","PRICED MENU; BUFF STOCK; ILLUSTRATION OF JESTER;","1907-171","1907-02-04","ORPHEUS MASQUERADE","DOLLARS","$","COMPLETE",4,43
25930,42759,"","ASTOR HOUSE","DINNER","COMMERCIAL","NEW YORK","FOLDER; ILLUS; 7 X 10;","DINNER","PRICED MENU AND WINE LIST; ILLUS. OF HOTEL; CAUTIONARY NOTE ABOUT CHECKING PRICES ON CHECK WITH MENU;","1900-062","1900-01-07","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,489
25930,42758,"","ASTOR HOUSE","DINNER","COMMERCIAL","NEW YORK","FOLDER; ILLUS; 7 X 10;","DINNER","PRICED MENU AND WINE LIST; ILLUS. OF HOTEL; CAUTIONARY NOTE ABOUT CHECKING PRICES ON CHECK WITH MENU;","1900-062","1900-01-07","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,489
25930,42760,"","ASTOR HOUSE","DINNER","COMMERCIAL","NEW YORK","FOLDER; ILLUS; 7 X 10;","DINNER","PRICED MENU AND WINE LIST; ILLUS. OF HOTEL; CAUTIONARY NOTE ABOUT CHECKING PRICES ON CHECK WITH MENU;","1900-062","1900-01-07","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,489
25930,42757,"","ASTOR HOUSE","DINNER","COMMERCIAL","NEW YORK","FOLDER; ILLUS; 7 X 10;","DINNER","PRICED MENU AND WINE LIST; ILLUS. OF HOTEL; CAUTIONARY NOTE ABOUT CHECKING PRICES ON CHECK WITH MENU;","1900-062","1900-01-07","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,489
25975,42915,"","UNION SQUARE HOTEL","DINNER","COMMERCIAL","NEW YORK NY","FOLDER; 7.0X11.125;","","FULLY PRICED CARTE DU JOUR; HALF PORTION PRICES LISTED; NOTICE ON BACK PAGE: ""OUR PATRONS DESIRING A TABLE D'HOTE LUNCHEON FROM 12 TO 2:30 AT 50 CENTS AND DINNER FROM 5 TO 8 AT 75 CENTS WILL BE SERVED AT THE HOTEL HUNGAIA [3 DOORS SOUTH OF THIS HOUSE] WHI","1900-127","1900-01-10","UNION SQUARE HOTEL","DOLLARS","$","COMPLETE",4,273
25975,42913,"","UNION SQUARE HOTEL","DINNER","COMMERCIAL","NEW YORK NY","FOLDER; 7.0X11.125;","","FULLY PRICED CARTE DU JOUR; HALF PORTION PRICES LISTED; NOTICE ON BACK PAGE: ""OUR PATRONS DESIRING A TABLE D'HOTE LUNCHEON FROM 12 TO 2:30 AT 50 CENTS AND DINNER FROM 5 TO 8 AT 75 CENTS WILL BE SERVED AT THE HOTEL HUNGAIA [3 DOORS SOUTH OF THIS HOUSE] WHI","1900-127","1900-01-10","UNION SQUARE HOTEL","DOLLARS","$","COMPLETE",4,273
25975,42914,"","UNION SQUARE HOTEL","DINNER","COMMERCIAL","NEW YORK NY","FOLDER; 7.0X11.125;","","FULLY PRICED CARTE DU JOUR; HALF PORTION PRICES LISTED; NOTICE ON BACK PAGE: ""OUR PATRONS DESIRING A TABLE D'HOTE LUNCHEON FROM 12 TO 2:30 AT 50 CENTS AND DINNER FROM 5 TO 8 AT 75 CENTS WILL BE SERVED AT THE HOTEL HUNGAIA [3 DOORS SOUTH OF THIS HOUSE] WHI","1900-127","1900-01-10","UNION SQUARE HOTEL","DOLLARS","$","COMPLETE",4,273
25975,42916,"","UNION SQUARE HOTEL","DINNER","COMMERCIAL","NEW YORK NY","FOLDER; 7.0X11.125;","","FULLY PRICED CARTE DU JOUR; HALF PORTION PRICES LISTED; NOTICE ON BACK PAGE: ""OUR PATRONS DESIRING A TABLE D'HOTE LUNCHEON FROM 12 TO 2:30 AT 50 CENTS AND DINNER FROM 5 TO 8 AT 75 CENTS WILL BE SERVED AT THE HOTEL HUNGAIA [3 DOORS SOUTH OF THIS HOUSE] WHI","1900-127","1900-01-10","UNION SQUARE HOTEL","DOLLARS","$","COMPLETE",4,273
26000,43018,"","THE MCKINLEY LEAGUE STATE OF NEW YORK","DINNER","POL","WAGNER PALACE CAR COON ROUTE TO STLOUIS","CARD;ILLUS;4.5X7.25","","PAID WINE LIST;","1896-130","1896-06-13","THE MCKINLEY LEAGUE STATE OF NEW YORK","DOLLARS","$","COMPLETE",2,55
26000,43017,"","THE MCKINLEY LEAGUE STATE OF NEW YORK","DINNER","POL","WAGNER PALACE CAR COON ROUTE TO STLOUIS","CARD;ILLUS;4.5X7.25","","PAID WINE LIST;","1896-130","1896-06-13","THE MCKINLEY LEAGUE STATE OF NEW YORK","DOLLARS","$","COMPLETE",2,55
26036,43194,"","COLOMBO HOTEL","DINNER","COMMERCIAL","149 BLEECKER STNY","BROADSIDE; 7.5 X 12.5;","CARTE DU JOUR","MENU & PRICES ALL TYPEWRITTEN;","1900-715","1900-02-03","HOTEL COLOMBO","DOLLARS","$","COMPLETE",2,57
26036,43193,"","COLOMBO HOTEL","DINNER","COMMERCIAL","149 BLEECKER STNY","BROADSIDE; 7.5 X 12.5;","CARTE DU JOUR","MENU & PRICES ALL TYPEWRITTEN;","1900-715","1900-02-03","HOTEL COLOMBO","DOLLARS","$","COMPLETE",2,57
26039,43199,"","GESANG-VEREINS","DINNER","SOC","KRUEGER AUDITORIUMNEWARKNJ","CARD;6.75X4.25","ANNIVERSARY","PRICED WINE LIST;","1896-230","1896-12-03","GESANG VEREINS","DOLLARS","$","COMPLETE",2,38
26039,43200,"","GESANG-VEREINS","DINNER","SOC","KRUEGER AUDITORIUMNEWARKNJ","CARD;6.75X4.25","ANNIVERSARY","PRICED WINE LIST;","1896-230","1896-12-03","GESANG VEREINS","DOLLARS","$","COMPLETE",2,38
26046,43219,"","SHANLEY'S RESTAURANT","DINNER","COMMERCIAL","383 6TH AVE1476 BWAY1212 BWAY NY","FOLDER; COL; 7.5 X 12;","DAILY","COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;","1900-1039","1900-02-13","SHANLEYS RESTAURANT","DOLLARS","$","COMPLETE",6,746
26046,43222,"","SHANLEY'S RESTAURANT","DINNER","COMMERCIAL","383 6TH AVE1476 BWAY1212 BWAY NY","FOLDER; COL; 7.5 X 12;","DAILY","COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;","1900-1039","1900-02-13","SHANLEYS RESTAURANT","DOLLARS","$","COMPLETE",6,746
26046,43220,"","SHANLEY'S RESTAURANT","DINNER","COMMERCIAL","383 6TH AVE1476 BWAY1212 BWAY NY","FOLDER; COL; 7.5 X 12;","DAILY","COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;","1900-1039","1900-02-13","SHANLEYS RESTAURANT","DOLLARS","$","COMPLETE",6,746
26046,43221,"","SHANLEY'S RESTAURANT","DINNER","COMMERCIAL","383 6TH AVE1476 BWAY1212 BWAY NY","FOLDER; COL; 7.5 X 12;","DAILY","COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;","1900-1039","1900-02-13","SHANLEYS RESTAURANT","DOLLARS","$","COMPLETE",6,746
26046,43224,"","SHANLEY'S RESTAURANT","DINNER","COMMERCIAL","383 6TH AVE1476 BWAY1212 BWAY NY","FOLDER; COL; 7.5 X 12;","DAILY","COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;","1900-1039","1900-02-13","SHANLEYS RESTAURANT","DOLLARS","$","COMPLETE",6,746
26046,43223,"","SHANLEY'S RESTAURANT","DINNER","COMMERCIAL","383 6TH AVE1476 BWAY1212 BWAY NY","FOLDER; COL; 7.5 X 12;","DAILY","COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;","1900-1039","1900-02-13","SHANLEYS RESTAURANT","DOLLARS","$","COMPLETE",6,746
26107,43488,"","CAFE DE BORDEAUX","DINNER","COMMERCIAL","454456458 SIXTH AVENUE NEAR 28TH STREET NEW YORK NY ","FOLDER; 7.0X11.125;","","MENU PARTIALLY HAND WRITTEN; WHOLESALE WINE LIST;","1900-136","1900-01-10","CAFE DE BORDEAUX","DOLLARS","$","COMPLETE",4,465
26107,43486,"","CAFE DE BORDEAUX","DINNER","COMMERCIAL","454456458 SIXTH AVENUE NEAR 28TH STREET NEW YORK NY ","FOLDER; 7.0X11.125;","","MENU PARTIALLY HAND WRITTEN; WHOLESALE WINE LIST;","1900-136","1900-01-10","CAFE DE BORDEAUX","DOLLARS","$","COMPLETE",4,465
26107,43485,"","CAFE DE BORDEAUX","DINNER","COMMERCIAL","454456458 SIXTH AVENUE NEAR 28TH STREET NEW YORK NY ","FOLDER; 7.0X11.125;","","MENU PARTIALLY HAND WRITTEN; WHOLESALE WINE LIST;","1900-136","1900-01-10","CAFE DE BORDEAUX","DOLLARS","$","COMPLETE",4,465
26107,43487,"","CAFE DE BORDEAUX","DINNER","COMMERCIAL","454456458 SIXTH AVENUE NEAR 28TH STREET NEW YORK NY ","FOLDER; 7.0X11.125;","","MENU PARTIALLY HAND WRITTEN; WHOLESALE WINE LIST;","1900-136","1900-01-10","CAFE DE BORDEAUX","DOLLARS","$","COMPLETE",4,465
26109,43494,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","","BROADSHEET;5X8;","DAILY","PRICES INCLUDED; MENU IN ENGLISH ON ONE SIDE & FRENCH ON REVERSE SIDE;","1906-131","1906-02-06","STREGIS HOTEL","DOLLARS","$","COMPLETE",2,173
26109,43493,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","","BROADSHEET;5X8;","DAILY","PRICES INCLUDED; MENU IN ENGLISH ON ONE SIDE & FRENCH ON REVERSE SIDE;","1906-131","1906-02-06","STREGIS HOTEL","DOLLARS","$","COMPLETE",2,173
26114,43509,"","IMPERIAL HOTEL","DINNER","COMMERCIAL","BROADWAY AT 32ND STREET NEW YORK NY","FOLDER; 6.5X10;","","PRICED WINE LIST; DATE NOTED BY FEB;","1905-463","1905-06-15","HOTEL IMPERIAL","DOLLARS","$","COMPLETE",4,467
26114,43507,"","IMPERIAL HOTEL","DINNER","COMMERCIAL","BROADWAY AT 32ND STREET NEW YORK NY","FOLDER; 6.5X10;","","PRICED WINE LIST; DATE NOTED BY FEB;","1905-463","1905-06-15","HOTEL IMPERIAL","DOLLARS","$","COMPLETE",4,467
26114,43510,"","IMPERIAL HOTEL","DINNER","COMMERCIAL","BROADWAY AT 32ND STREET NEW YORK NY","FOLDER; 6.5X10;","","PRICED WINE LIST; DATE NOTED BY FEB;","1905-463","1905-06-15","HOTEL IMPERIAL","DOLLARS","$","COMPLETE",4,467
26114,43508,"","IMPERIAL HOTEL","DINNER","COMMERCIAL","BROADWAY AT 32ND STREET NEW YORK NY","FOLDER; 6.5X10;","","PRICED WINE LIST; DATE NOTED BY FEB;","1905-463","1905-06-15","HOTEL IMPERIAL","DOLLARS","$","COMPLETE",4,467
26129,43559,"","LAFAYETTE PLACE RESTAURANT & CAFE","DINNER","COMMERCIAL","16 LAFAYETTE PLACE NY","FOLDER; COL; 5.5 X 9.5;","DAILY","HANDWRITTEN LIST OF SPECIALS ON SEPARATE PAGE; WINE LIST ON BACK;","1900-810","1900-02-08","LAFAYETTE PLACE RESTAURANT  CAFE","DOLLARS","$","COMPLETE",4,156
26129,43560,"","LAFAYETTE PLACE RESTAURANT & CAFE","DINNER","COMMERCIAL","16 LAFAYETTE PLACE NY","FOLDER; COL; 5.5 X 9.5;","DAILY","HANDWRITTEN LIST OF SPECIALS ON SEPARATE PAGE; WINE LIST ON BACK;","1900-810","1900-02-08","LAFAYETTE PLACE RESTAURANT  CAFE","DOLLARS","$","COMPLETE",4,156
26129,43561,"","LAFAYETTE PLACE RESTAURANT & CAFE","DINNER","COMMERCIAL","16 LAFAYETTE PLACE NY","FOLDER; COL; 5.5 X 9.5;","DAILY","HANDWRITTEN LIST OF SPECIALS ON SEPARATE PAGE; WINE LIST ON BACK;","1900-810","1900-02-08","LAFAYETTE PLACE RESTAURANT  CAFE","DOLLARS","$","COMPLETE",4,156
26129,43558,"","LAFAYETTE PLACE RESTAURANT & CAFE","DINNER","COMMERCIAL","16 LAFAYETTE PLACE NY","FOLDER; COL; 5.5 X 9.5;","DAILY","HANDWRITTEN LIST OF SPECIALS ON SEPARATE PAGE; WINE LIST ON BACK;","1900-810","1900-02-08","LAFAYETTE PLACE RESTAURANT  CAFE","DOLLARS","$","COMPLETE",4,156
26137,43612,"","ASTOR HOUSE","DINNER","COMMERCIAL","NY","FOLDER; ILLUS; 7 X 11;","","PRICED MENU; PRICED WINE LIST; DRAWING OFHOTEL ON COVER;","1899-861","1899-12-24","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,56
26137,43613,"","ASTOR HOUSE","DINNER","COMMERCIAL","NY","FOLDER; ILLUS; 7 X 11;","","PRICED MENU; PRICED WINE LIST; DRAWING OFHOTEL ON COVER;","1899-861","1899-12-24","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,56
26137,43610,"","ASTOR HOUSE","DINNER","COMMERCIAL","NY","FOLDER; ILLUS; 7 X 11;","","PRICED MENU; PRICED WINE LIST; DRAWING OFHOTEL ON COVER;","1899-861","1899-12-24","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,56
26137,43611,"","ASTOR HOUSE","DINNER","COMMERCIAL","NY","FOLDER; ILLUS; 7 X 11;","","PRICED MENU; PRICED WINE LIST; DRAWING OFHOTEL ON COVER;","1899-861","1899-12-24","ASTOR HOUSE","DOLLARS","$","COMPLETE",4,56
26138,43615,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK CITY","CARD; 5X8;","","MENU IN FRENCH AND IN ENGLISH;","1907-003","1907-01-01","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,197
26138,43614,"","ST. REGIS HOTEL","DINNER","COMMERCIAL","NEW YORK CITY","CARD; 5X8;","","MENU IN FRENCH AND IN ENGLISH;","1907-003","1907-01-01","HOTEL ST REGIS","DOLLARS","$","COMPLETE",2,197
26151,43689,"","ST. NICHOLAS HOTEL","DINNER","COMMERCIAL","WASHINGTON PLACE AND MERCER STREET NY","FOLDER; 7 X 11;","","PRICED MENU AND WINE LIST; NOTE THAT FUNISHED ROOMS ARE AVAILABLE FOR FAMILIES OR GENTLEMEN;","1900-445","1900-01-22","ST NICHOLAS HOTEL","DOLLARS","$","COMPLETE",4,343
26151,43690,"","ST. NICHOLAS HOTEL","DINNER","COMMERCIAL","WASHINGTON PLACE AND MERCER STREET NY","FOLDER; 7 X 11;","","PRICED MENU AND WINE LIST; NOTE THAT FUNISHED ROOMS ARE AVAILABLE FOR FAMILIES OR GENTLEMEN;","1900-445","1900-01-22","ST NICHOLAS HOTEL","DOLLARS","$","COMPLETE",4,343
26151,43691,"","ST. NICHOLAS HOTEL","DINNER","COMMERCIAL","WASHINGTON PLACE AND MERCER STREET NY","FOLDER; 7 X 11;","","PRICED MENU AND WINE LIST; NOTE THAT FUNISHED ROOMS ARE AVAILABLE FOR FAMILIES OR GENTLEMEN;","1900-445","1900-01-22","ST NICHOLAS HOTEL","DOLLARS","$","COMPLETE",4,343
26151,43688,"","ST. NICHOLAS HOTEL","DINNER","COMMERCIAL","WASHINGTON PLACE AND MERCER STREET NY","FOLDER; 7 X 11;","","PRICED MENU AND WINE LIST; NOTE THAT FUNISHED ROOMS ARE AVAILABLE FOR FAMILIES OR GENTLEMEN;","1900-445","1900-01-22","ST NICHOLAS HOTEL","DOLLARS","$","COMPLETE",4,343
26207,43915,"","PHI GAMMA DELTA","DINNER","SOC","HOTEL SAVOY NY","FOLDER; ILLUS; 5 X 7;","COMPLIMENTARYTESTIMONIAL","FRENCH; CREST OF PHI GAMMA DELTA; TOASTS; QUOTES IN LATIN AND ENGLISH; SEPARATE PRICED WINE LIST;","1898-281","1898-10-10","PHI GAMMA DELTA","DOLLARS","$","COMPLETE",6,32
26207,43910,"","PHI GAMMA DELTA","DINNER","SOC","HOTEL SAVOY NY","FOLDER; ILLUS; 5 X 7;","COMPLIMENTARYTESTIMONIAL","FRENCH; CREST OF PHI GAMMA DELTA; TOASTS; QUOTES IN LATIN AND ENGLISH; SEPARATE PRICED WINE LIST;","1898-281","1898-10-10","PHI GAMMA DELTA","DOLLARS","$","COMPLETE",6,32
26207,43911,"","PHI GAMMA DELTA","DINNER","SOC","HOTEL SAVOY NY","FOLDER; ILLUS; 5 X 7;","COMPLIMENTARYTESTIMONIAL","FRENCH; CREST OF PHI GAMMA DELTA; TOASTS; QUOTES IN LATIN AND ENGLISH; SEPARATE PRICED WINE LIST;","1898-281","1898-10-10","PHI GAMMA DELTA","DOLLARS","$","COMPLETE",6,32
